OrderTicket,OrderType,OrderTypeInt,OrderStatus,Symbol,Volume,OpenPrice,OpenTime,ClosePrice,CloseTime,Profit
131298855,Sell,1,Closed,EURUSD,0.12,1.11427,2024.08.22 12:00,1.11218,2024.08.22 16:45,25.08
131299904,Unknown,6,Closed,,0.01,0,2024.08.22 15:26,0,2024.08.22 15:26,0.02
131299953,Sell,1,Closed,EURUSD,0.12,1.11338,2024.08.22 15:30,1.11133,2024.08.22 16:56,24.6
131300934,Unknown,6,Closed,,0.01,0,2024.08.22 16:45,0,2024.08.22 16:45,-0.03
131301271,Unknown,6,Closed,,0.01,0,2024.08.22 16:56,0,2024.08.22 16:56,0.01
131301415,Sell,1,Closed,EURUSD,0.12,1.11194,2024.08.22 17:00,1.10995,2024.08.22 17:23,23.88
131302561,Unknown,6,Closed,,0.01,0,2024.08.22 17:23,0,2024.08.22 17:23,-0.05
131302588,Sell,1,Closed,EURUSD,0.12,1.11,2024.08.22 17:25,1.11109,2024.08.28 15:21,-13.08
131303679,Sell,1,Closed,EURUSD,0.12,1.1113,2024.08.22 19:00,1.11235,2024.08.28 13:47,-12.6
131305088,Sell,1,Closed,EURUSD,0.19,1.11167,2024.08.23 02:15,1.11109,2024.08.28 15:21,11.02
131307001,Sell,1,Closed,EURUSD,0.19,1.113,2024.08.23 10:15,1.11235,2024.08.28 13:47,12.35
131310312,Sell,1,Closed,EURUSD,0.29,1.11534,2024.08.23 17:05,1.11109,2024.08.28 15:21,123.25
131310719,Unknown,6,Closed,,0.01,0,2024.08.23 17:10,0,2024.08.23 17:10,-0.01
131310765,Unknown,6,Closed,,0.01,0,2024.08.23 17:10,0,2024.08.23 17:10,0.01
131310899,Sell,1,Closed,EURUSD,0.29,1.11652,2024.08.23 17:15,1.11235,2024.08.28 13:47,120.93
131310909,Buy,0,Closed,EURUSD,0.12,1.11652,2024.08.23 17:15,1.11858,2024.08.23 18:11,24.72
131312546,Unknown,6,Closed,,0.01,0,2024.08.23 18:11,0,2024.08.23 18:11,0.01
131313086,Sell,1,Closed,EURUSD,0.12,1.11923,2024.08.23 18:25,1.11722,2024.08.23 19:16,24.12
131313600,Unknown,6,Closed,,0.01,0,2024.08.23 19:16,0,2024.08.23 19:16,0.01
131313646,Sell,1,Closed,EURUSD,0.12,1.11715,2024.08.23 19:20,1.11639,2024.08.26 14:35,9.12
131313894,Sell,1,Closed,EURUSD,0.19,1.11913,2024.08.23 20:30,1.11639,2024.08.26 14:35,52.06
131315512,Buy,0,Closed,EURUSD,0.24,1.11905,2024.08.26 01:08,1.1173,2024.09.18 21:01,-42
131315586,Buy,0,Closed,EURUSD,0.26,1.1188,2024.08.26 01:25,1.11743,2024.09.18 21:01,-35.62
131317067,Buy,0,Closed,EURUSD,0.29,1.11829,2024.08.26 06:45,1.11658,2024.09.18 21:01,-49.59
131318732,Buy,0,Closed,EURUSD,0.32,1.11721,2024.08.26 12:55,1.11715,2024.09.18 21:01,-1.92
131319226,Unknown,6,Closed,,0.01,0,2024.08.26 14:35,0,2024.08.26 14:35,-0.04
131319270,Unknown,6,Closed,,0.01,0,2024.08.26 14:35,0,2024.08.26 14:35,0.02
131320496,Buy,0,Closed,EURUSD,0.35,1.11615,2024.08.26 16:00,1.11737,2024.09.18 21:01,42.7
131339956,Buy,0,Closed,EURUSD,0.39,1.11414,2024.08.28 12:00,1.11771,2024.09.18 21:01,139.23
131341003,Unknown,6,Closed,,0.01,0,2024.08.28 13:47,0,2024.08.28 13:47,0.01
131341045,Unknown,6,Closed,,0.01,0,2024.08.28 13:48,0,2024.08.28 13:48,0.02
131341091,Unknown,6,Closed,,0.01,0,2024.08.28 13:48,0,2024.08.28 13:48,-0.03
131342679,Unknown,6,Closed,,0.01,0,2024.08.28 15:21,0,2024.08.28 15:21,-0.01
131342721,Unknown,6,Closed,,0.01,0,2024.08.28 15:21,0,2024.08.28 15:21,0.01
131342765,Unknown,6,Closed,,0.01,0,2024.08.28 15:21,0,2024.08.28 15:21,0.01
131343242,Buy,0,Closed,EURUSD,0.43,1.1112,2024.08.28 16:00,1.11746,2024.09.18 21:01,269.18
131347947,Sell,1,Closed,EURUSD,0.08,1.11246,2024.08.29 02:20,1.11045,2024.08.29 11:02,16.08
131347948,Sell,1,Closed,EURUSD,0.08,1.11246,2024.08.29 02:20,1.11045,2024.08.29 11:02,16.08
131352814,Sell,1,Closed,EURUSD,0.08,1.11288,2024.08.29 05:00,1.11085,2024.08.29 11:02,16.24
131355136,Unknown,6,Closed,,0.01,0,2024.08.29 11:02,0,2024.08.29 11:02,0.01
131355201,Unknown,6,Closed,,0.01,0,2024.08.29 11:02,0,2024.08.29 11:02,0.01
131355244,Unknown,6,Closed,,0.01,0,2024.08.29 11:02,0,2024.08.29 11:02,0.01
131355282,Sell,1,Closed,EURUSD,0.08,1.1094,2024.08.29 11:05,1.10734,2024.08.29 11:24,16.48
131355286,Sell,1,Closed,EURUSD,0.08,1.10941,2024.08.29 11:05,1.10734,2024.08.29 11:24,16.56
131355619,Unknown,6,Closed,,0.01,0,2024.08.29 11:24,0,2024.08.29 11:24,-0.04
131355662,Unknown,6,Closed,,0.01,0,2024.08.29 11:24,0,2024.08.29 11:24,-0.02
131355669,Sell,1,Closed,EURUSD,0.08,1.10727,2024.08.29 11:25,1.1062,2024.08.29 17:20,8.56
131355676,Sell,1,Closed,EURUSD,0.08,1.10727,2024.08.29 11:25,1.1062,2024.08.29 17:20,8.56
131356496,Sell,1,Closed,EURUSD,0.1,1.10897,2024.08.29 12:25,1.1062,2024.08.29 17:20,27.7
131356498,Sell,1,Closed,EURUSD,0.1,1.10897,2024.08.29 12:25,1.1062,2024.08.29 17:20,27.7
131357231,Sell,1,Closed,EURUSD,0.08,1.10938,2024.08.29 13:00,1.10736,2024.08.29 15:43,16.16
131360796,Sell,1,Closed,EURUSD,0.08,1.1082,2024.08.29 17:00,1.1062,2024.08.29 17:20,16
131361595,Unknown,6,Closed,,0.01,0,2024.08.29 17:20,0,2024.08.29 17:20,-0.01
131361637,Unknown,6,Closed,,0.01,0,2024.08.29 17:20,0,2024.08.29 17:20,-0.01
131361679,Unknown,6,Closed,,0.01,0,2024.08.29 17:20,0,2024.08.29 17:20,-0.02
131361722,Unknown,6,Closed,,0.01,0,2024.08.29 17:20,0,2024.08.29 17:20,-0.02
131361765,Unknown,6,Closed,,0.01,0,2024.08.29 17:20,0,2024.08.29 17:20,-0.01
131361803,Sell,1,Closed,EURUSD,0.08,1.1062,2024.08.29 17:25,1.10513,2024.08.30 19:18,8.56
131361804,Sell,1,Closed,EURUSD,0.08,1.10621,2024.08.29 17:25,1.10513,2024.08.30 19:18,8.64
131362199,Sell,1,Closed,EURUSD,0.08,1.10699,2024.08.29 18:00,1.10594,2024.08.30 15:50,8.4
131362451,Sell,1,Closed,EURUSD,0.1,1.10787,2024.08.29 18:35,1.10513,2024.08.30 19:18,27.4
131362452,Sell,1,Closed,EURUSD,0.1,1.10787,2024.08.29 18:35,1.10513,2024.08.30 19:18,27.4
131362952,Sell,1,Closed,EURUSD,0.1,1.10877,2024.08.29 19:30,1.10594,2024.08.30 15:50,28.3
131371752,Unknown,6,Closed,,0.01,0,2024.08.30 15:50,0,2024.08.30 15:50,0.01
131371991,Sell,1,Closed,EURUSD,0.08,1.10692,2024.08.30 16:00,1.1049,2024.08.30 19:22,16.16
131375099,Unknown,6,Closed,,0.01,0,2024.08.30 19:18,0,2024.08.30 19:18,-0.03
131375182,Unknown,6,Closed,,0.01,0,2024.08.30 19:18,0,2024.08.30 19:18,-0.03
131375224,Unknown,6,Closed,,0.01,0,2024.08.30 19:18,0,2024.08.30 19:18,0.02
131375238,Sell,1,Closed,EURUSD,0.08,1.105,2024.08.30 19:20,1.10302,2024.09.03 20:54,15.84
131375240,Sell,1,Closed,EURUSD,0.08,1.10499,2024.08.30 19:20,1.10297,2024.09.03 20:54,16.16
131376062,Sell,1,Closed,EURUSD,0.08,1.10525,2024.08.30 21:00,1.10325,2024.09.03 20:51,16
131377171,Buy,0,Closed,EURUSD,0.47,1.10506,2024.09.02 00:05,1.107,2024.09.04 17:14,91.18
131399010,Unknown,6,Closed,,0.01,0,2024.09.03 20:51,0,2024.09.03 20:51,0.03
131399065,Unknown,6,Closed,,0.01,0,2024.09.03 20:54,0,2024.09.03 20:54,0.01
131399110,Unknown,6,Closed,,0.01,0,2024.09.03 20:54,0,2024.09.03 20:54,-0.02
131411860,Unknown,6,Closed,,0.01,0,2024.09.04 22:44,0,2024.09.04 22:44,11038.75
131411861,Unknown,7,Closed,,0.01,0,2024.09.04 22:44,0,2024.09.04 22:44,0
131532156,Unknown,6,Closed,,0.01,0,2024.09.18 21:01,0,2024.09.18 21:01,0.03
131532222,Unknown,6,Closed,,0.01,0,2024.09.18 21:01,0,2024.09.18 21:01,0.02
131532300,Unknown,6,Closed,,0.01,0,2024.09.18 21:01,0,2024.09.18 21:01,0.01
131532396,Unknown,6,Closed,,0.01,0,2024.09.18 21:01,0,2024.09.18 21:01,-0.01
131540257,Sell,1,Closed,EURUSD,0.08,1.11004,2024.09.19 03:45,1.1079,2024.09.19 03:56,17.12
131540258,Sell,1,Closed,EURUSD,0.08,1.11005,2024.09.19 03:45,1.10805,2024.09.19 03:56,16
131540259,Sell,1,Closed,EURUSD,0.08,1.11005,2024.09.19 03:45,1.10805,2024.09.19 03:56,16
131540995,Unknown,6,Closed,,0.01,0,2024.09.19 03:56,0,2024.09.19 03:56,0.01
131541058,Unknown,6,Closed,,0.01,0,2024.09.19 03:56,0,2024.09.19 03:56,0.01
131541112,Unknown,6,Closed,,0.01,0,2024.09.19 03:57,0,2024.09.19 03:57,0.01
131541160,Sell,1,Closed,EURUSD,0.08,1.10808,2024.09.19 04:00,1.10881,2024.09.23 11:13,-5.84
131541192,Sell,1,Closed,EURUSD,0.08,1.10806,2024.09.19 04:00,1.10882,2024.09.23 11:13,-6.08
131541202,Sell,1,Closed,EURUSD,0.08,1.10811,2024.09.19 04:00,1.10881,2024.09.23 11:13,-5.6
131542594,Sell,1,Closed,EURUSD,0.1,1.10991,2024.09.19 05:25,1.10881,2024.09.23 11:13,11
131542610,Sell,1,Closed,EURUSD,0.1,1.10991,2024.09.19 05:25,1.10882,2024.09.23 11:13,10.9
131542611,Sell,1,Closed,EURUSD,0.1,1.10991,2024.09.19 05:25,1.10881,2024.09.23 11:13,11
131546326,Sell,1,Closed,EURUSD,0.12,1.11343,2024.09.19 09:05,1.10881,2024.09.23 11:13,55.44
131546332,Sell,1,Closed,EURUSD,0.12,1.1134,2024.09.19 09:05,1.10882,2024.09.23 11:13,54.96
131546337,Sell,1,Closed,EURUSD,0.12,1.11339,2024.09.19 09:05,1.10881,2024.09.23 11:13,54.96
131578085,Unknown,6,Closed,,0.01,0,2024.09.23 11:13,0,2024.09.23 11:13,0.02
131578138,Unknown,6,Closed,,0.01,0,2024.09.23 11:13,0,2024.09.23 11:13,-0.01
131578181,Unknown,6,Closed,,0.01,0,2024.09.23 11:14,0,2024.09.23 11:14,0.05
131578271,Unknown,6,Closed,,0.01,0,2024.09.23 11:14,0,2024.09.23 11:14,-0.01
131578314,Unknown,6,Closed,,0.01,0,2024.09.23 11:14,0,2024.09.23 11:14,0.02
131578359,Unknown,6,Closed,,0.01,0,2024.09.23 11:14,0,2024.09.23 11:14,-0.04
131578402,Unknown,6,Closed,,0.01,0,2024.09.23 11:14,0,2024.09.23 11:14,-0.03
131578448,Unknown,6,Closed,,0.01,0,2024.09.23 11:14,0,2024.09.23 11:14,-0.01
131578478,Buy,0,Closed,EURUSD,0.08,1.10898,2024.09.23 11:20,1.11098,2024.09.23 12:23,16
131578625,Sell,1,Closed,EURUSD,0.08,1.10923,2024.09.23 12:00,1.11244,2024.09.25 20:09,-25.68
131578813,Unknown,6,Closed,,0.01,0,2024.09.23 12:23,0,2024.09.23 12:23,0.01
131578833,Sell,1,Closed,EURUSD,0.1,1.11121,2024.09.23 12:25,1.11244,2024.09.25 20:09,-12.3
131578835,Buy,0,Closed,EURUSD,0.08,1.11124,2024.09.23 12:25,1.11324,2024.09.23 16:23,16
131578970,Sell,1,Closed,EURUSD,0.08,1.11065,2024.09.23 13:00,1.1137,2024.09.25 19:37,-24.4
131579591,Sell,1,Closed,EURUSD,0.1,1.11235,2024.09.23 14:20,1.1137,2024.09.25 19:37,-13.5
131580760,Unknown,6,Closed,,0.01,0,2024.09.23 16:24,0,2024.09.23 16:24,0.01
131581053,Buy,0,Closed,EURUSD,0.08,1.11344,2024.09.23 16:25,1.11446,2024.09.24 11:46,8.16
131584708,Buy,0,Closed,EURUSD,0.1,1.11168,2024.09.23 21:55,1.11446,2024.09.24 11:46,27.8
131585325,Unknown,6,Closed,,0.01,0,2024.09.23 23:58,0,2024.09.23 23:58,77.77
131594131,Unknown,6,Closed,,0.01,0,2024.09.24 11:46,0,2024.09.24 11:46,-0.03
131594174,Unknown,6,Closed,,0.01,0,2024.09.24 11:46,0,2024.09.24 11:46,0.01
131594241,Sell,1,Closed,EURUSD,0.08,1.11427,2024.09.24 11:50,1.11228,2024.09.24 14:34,15.92
131595466,Unknown,6,Closed,,0.01,0,2024.09.24 14:34,0,2024.09.24 14:34,0.03
131595491,Sell,1,Closed,EURUSD,0.08,1.11226,2024.09.24 14:35,1.11284,2024.09.25 20:08,-4.64
131596330,Sell,1,Closed,EURUSD,0.1,1.11393,2024.09.24 15:35,1.11284,2024.09.25 20:08,10.9
131598471,Sell,1,Closed,EURUSD,0.12,1.1146,2024.09.24 17:05,1.11244,2024.09.25 20:09,25.92
131598876,Sell,1,Closed,EURUSD,0.12,1.11582,2024.09.24 17:20,1.1137,2024.09.25 19:37,25.44
131602670,Sell,1,Closed,EURUSD,0.12,1.11732,2024.09.24 22:20,1.11284,2024.09.25 20:08,53.76
131603296,Unknown,6,Closed,,0.01,0,2024.09.25 01:14,0,2024.09.25 01:14,1108.63
131603297,Unknown,7,Closed,,0.01,0,2024.09.25 01:14,0,2024.09.25 01:14,0
131603320,Unknown,6,Closed,,0.01,0,2024.09.25 01:32,0,2024.09.25 01:32,22262.4
131603321,Unknown,7,Closed,,0.01,0,2024.09.25 01:32,0,2024.09.25 01:32,0
131606091,Sell,1,Closed,EURUSD,0.14,1.11963,2024.09.25 06:25,1.11244,2024.09.25 20:09,100.66
131612218,Sell,1,Closed,EURUSD,0.14,1.12095,2024.09.25 16:05,1.1137,2024.09.25 19:37,101.5
131616812,Unknown,6,Closed,,0.01,0,2024.09.25 19:37,0,2024.09.25 19:37,-0.01
131616859,Unknown,6,Closed,,0.01,0,2024.09.25 19:37,0,2024.09.25 19:37,0.03
131616944,Unknown,6,Closed,,0.01,0,2024.09.25 19:37,0,2024.09.25 19:37,-0.02
131616995,Sell,1,Closed,EURUSD,0.08,1.11367,2024.09.25 19:40,1.11263,2024.09.26 11:02,8.32
131617450,Unknown,6,Closed,,0.01,0,2024.09.25 20:08,0,2024.09.25 20:08,-0.01
131617493,Unknown,6,Closed,,0.01,0,2024.09.25 20:08,0,2024.09.25 20:08,-0.02
131617745,Unknown,6,Closed,,0.01,0,2024.09.25 20:09,0,2024.09.25 20:09,0.05
131617906,Sell,1,Closed,EURUSD,0.08,1.11215,2024.09.25 20:10,1.11287,2024.09.27 10:24,-5.76
131618498,Sell,1,Closed,EURUSD,0.08,1.11338,2024.09.25 22:00,1.11401,2024.09.27 10:05,-5.04
131621325,Sell,1,Closed,EURUSD,0.1,1.11395,2024.09.26 05:00,1.11287,2024.09.27 10:24,10.8
131623167,Sell,1,Closed,EURUSD,0.1,1.11515,2024.09.26 09:25,1.11401,2024.09.27 10:05,11.4
131623212,Sell,1,Closed,EURUSD,0.1,1.11544,2024.09.26 09:45,1.11263,2024.09.26 11:02,28.1
131624536,Unknown,6,Closed,,0.01,0,2024.09.26 11:02,0,2024.09.26 11:02,0.03
131624581,Unknown,6,Closed,,0.01,0,2024.09.26 11:02,0,2024.09.26 11:02,-0.01
131624631,Sell,1,Closed,EURUSD,0.08,1.11323,2024.09.26 11:05,1.11394,2024.09.27 10:05,-5.68
131625517,Sell,1,Closed,EURUSD,0.1,1.11499,2024.09.26 12:35,1.11394,2024.09.27 10:05,10.5
131631492,Sell,1,Closed,EURUSD,0.12,1.11745,2024.09.26 17:50,1.11287,2024.09.27 10:24,54.96
131634393,Sell,1,Closed,EURUSD,0.12,1.11854,2024.09.26 18:45,1.11394,2024.09.27 10:05,55.2
131634401,Sell,1,Closed,EURUSD,0.12,1.11852,2024.09.26 18:45,1.11401,2024.09.27 10:05,54.12
131642686,Unknown,6,Closed,,0.01,0,2024.09.27 10:05,0,2024.09.27 10:05,0.01
131642733,Unknown,6,Closed,,0.01,0,2024.09.27 10:05,0,2024.09.27 10:05,0.01
131642787,Unknown,6,Closed,,0.01,0,2024.09.27 10:05,0,2024.09.27 10:05,0.02
131642834,Unknown,6,Closed,,0.01,0,2024.09.27 10:05,0,2024.09.27 10:05,0.02
131642901,Unknown,6,Closed,,0.01,0,2024.09.27 10:05,0,2024.09.27 10:05,0.05
131642946,Unknown,6,Closed,,0.01,0,2024.09.27 10:05,0,2024.09.27 10:05,0.05
131642987,Sell,1,Closed,EURUSD,0.08,1.1136,2024.09.27 10:10,1.11472,2024.09.27 19:39,-8.96
131643118,Unknown,6,Closed,,0.01,0,2024.09.27 10:24,0,2024.09.27 10:24,0.05
131643164,Unknown,6,Closed,,0.01,0,2024.09.27 10:24,0,2024.09.27 10:24,-0.01
131643222,Sell,1,Closed,EURUSD,0.08,1.11269,2024.09.27 10:25,1.11463,2024.09.30 17:29,-15.52
131643422,Sell,1,Closed,EURUSD,0.08,1.11329,2024.09.27 11:00,1.11464,2024.09.30 17:29,-10.8
131644126,Sell,1,Closed,EURUSD,0.1,1.11447,2024.09.27 12:00,1.11464,2024.09.30 17:29,-1.7
131644329,Sell,1,Closed,EURUSD,0.1,1.11494,2024.09.27 12:30,1.11464,2024.09.30 17:29,3
131644549,Sell,1,Closed,EURUSD,0.1,1.11539,2024.09.27 12:50,1.11472,2024.09.27 19:39,6.7
131646270,Sell,1,Closed,EURUSD,0.12,1.11831,2024.09.27 15:45,1.11462,2024.09.30 17:29,44.28
131646292,Sell,1,Closed,EURUSD,0.12,1.11837,2024.09.27 15:45,1.11464,2024.09.30 17:29,44.76
131647159,Sell,1,Closed,EURUSD,0.12,1.11991,2024.09.27 16:00,1.11472,2024.09.27 19:39,62.28
131651785,Unknown,6,Closed,,0.01,0,2024.09.27 19:39,0,2024.09.27 19:39,0.02
131651826,Sell,1,Closed,EURUSD,0.08,1.11471,2024.09.27 19:40,1.11535,2024.09.30 17:25,-5.12
131651831,Unknown,6,Closed,,0.01,0,2024.09.27 19:40,0,2024.09.27 19:40,0.01
131652858,Sell,1,Closed,EURUSD,0.1,1.11641,2024.09.27 21:15,1.11535,2024.09.30 17:25,10.6
131658231,Sell,1,Closed,EURUSD,0.12,1.11986,2024.09.30 11:45,1.11535,2024.09.30 17:25,54.12
131661852,Unknown,6,Closed,,0.01,0,2024.09.30 17:25,0,2024.09.30 17:25,0.04
131661898,Unknown,6,Closed,,0.01,0,2024.09.30 17:25,0,2024.09.30 17:25,0.01
131661947,Unknown,6,Closed,,0.01,0,2024.09.30 17:25,0,2024.09.30 17:25,0.02
131662181,Unknown,6,Closed,,0.01,0,2024.09.30 17:29,0,2024.09.30 17:29,-0.05
131662225,Unknown,6,Closed,,0.01,0,2024.09.30 17:29,0,2024.09.30 17:29,-0.02
131662270,Unknown,6,Closed,,0.01,0,2024.09.30 17:29,0,2024.09.30 17:29,-0.01
131662326,Sell,1,Closed,EURUSD,0.08,1.11469,2024.09.30 17:30,1.11265,2024.09.30 21:11,16.32
131662643,Sell,1,Closed,EURUSD,0.08,1.1158,2024.09.30 18:00,1.11378,2024.09.30 18:51,16.16
131663309,Unknown,6,Closed,,0.01,0,2024.09.30 18:51,0,2024.09.30 18:51,-0.02
131664262,Sell,1,Closed,EURUSD,0.08,1.11527,2024.09.30 21:00,1.11327,2024.09.30 21:11,16
131664568,Unknown,6,Closed,,0.01,0,2024.09.30 21:11,0,2024.09.30 21:11,-0.02
131664653,Unknown,6,Closed,,0.01,0,2024.09.30 21:11,0,2024.09.30 21:11,0.01
131664744,Sell,1,Closed,EURUSD,0.08,1.11222,2024.09.30 21:15,1.11115,2024.10.01 11:02,8.56
131665325,Sell,1,Closed,EURUSD,0.08,1.11322,2024.09.30 22:00,1.11121,2024.10.01 10:10,16.08
131666209,Sell,1,Closed,EURUSD,0.1,1.11389,2024.10.01 01:25,1.11115,2024.10.01 11:02,27.4
131670554,Unknown,6,Closed,,0.01,0,2024.10.01 10:11,0,2024.10.01 10:11,-0.02
131671007,Sell,1,Closed,EURUSD,0.08,1.11155,2024.10.01 11:00,1.10955,2024.10.01 12:42,16
131671160,Unknown,6,Closed,,0.01,0,2024.10.01 11:02,0,2024.10.01 11:02,-0.03
131671205,Unknown,6,Closed,,0.01,0,2024.10.01 11:02,0,2024.10.01 11:02,0.01
131671261,Sell,1,Closed,EURUSD,0.08,1.11088,2024.10.01 11:05,1.10888,2024.10.01 13:24,16
131672420,Unknown,6,Closed,,0.01,0,2024.10.01 12:42,0,2024.10.01 12:42,-0.02
131672999,Unknown,6,Closed,,0.01,0,2024.10.01 13:24,0,2024.10.01 13:24,-0.02
131674551,Sell,1,Closed,EURUSD,0.08,1.1071,2024.10.01 16:00,1.10503,2024.10.01 19:45,16.56
131681828,Unknown,6,Closed,,0.01,0,2024.10.01 19:45,0,2024.10.01 19:45,0.02
131682035,Sell,1,Closed,EURUSD,0.08,1.10541,2024.10.01 20:00,1.10435,2024.10.02 17:18,8.48
131683157,Sell,1,Closed,EURUSD,0.1,1.10712,2024.10.01 21:50,1.10435,2024.10.02 17:18,27.7
131683225,Unknown,6,Closed,,0.01,0,2024.10.01 21:59,0,2024.10.01 21:59,26.59
131692292,Unknown,6,Closed,,0.01,0,2024.10.02 17:18,0,2024.10.02 17:18,-0.02
131692361,Unknown,6,Closed,,0.01,0,2024.10.02 17:18,0,2024.10.02 17:18,0.04
131694990,Sell,1,Closed,EURUSD,0.08,1.10468,2024.10.02 21:00,1.10269,2024.10.03 08:16,15.92
131699273,Unknown,6,Closed,,0.01,0,2024.10.03 08:16,0,2024.10.03 08:16,0.01
131700658,Sell,1,Closed,EURUSD,0.08,1.10374,2024.10.03 10:00,1.10173,2024.10.03 17:41,16.08
131708383,Unknown,6,Closed,,0.01,0,2024.10.03 17:41,0,2024.10.03 17:41,-0.01
131709172,Sell,1,Closed,EURUSD,0.08,1.10171,2024.10.03 18:00,1.10087,2024.10.04 15:30,6.72
131710585,Sell,1,Closed,EURUSD,0.1,1.10358,2024.10.03 20:10,1.10087,2024.10.04 15:30,27.1
131715882,Unknown,6,Closed,,0.01,0,2024.10.04 15:30,0,2024.10.04 15:30,-0.04
131718008,Sell,1,Closed,EURUSD,0.08,1.0961,2024.10.04 16:00,1.09514,2024.10.04 19:30,7.68
131719348,Sell,1,Closed,EURUSD,0.1,1.09795,2024.10.04 17:10,1.09514,2024.10.04 19:30,28.1
131720817,Unknown,6,Closed,,0.01,0,2024.10.04 19:31,0,2024.10.04 19:31,0.03
131720862,Unknown,6,Closed,,0.01,0,2024.10.04 19:31,0,2024.10.04 19:31,-0.01
131721000,Sell,1,Closed,EURUSD,0.08,1.09597,2024.10.04 20:00,1.09481,2024.10.09 16:18,9.28
131721447,Sell,1,Closed,EURUSD,0.1,1.09773,2024.10.04 22:45,1.09481,2024.10.09 16:18,29.2
131721465,Unknown,6,Closed,,0.01,0,2024.10.04 22:54,0,2024.10.04 22:54,10505.4
131721466,Unknown,7,Closed,,0.01,0,2024.10.04 22:54,0,2024.10.04 22:54,0
131761511,Unknown,6,Closed,,0.01,0,2024.10.09 16:18,0,2024.10.09 16:18,0.01
131761559,Unknown,6,Closed,,0.01,0,2024.10.09 16:18,0,2024.10.09 16:18,-0.04
131767336,Sell,1,Closed,EURUSD,0.08,1.09365,2024.10.09 22:00,1.09127,2024.10.10 15:30,19.04
131773760,Unknown,6,Closed,,0.01,0,2024.10.10 15:30,0,2024.10.10 15:30,-0.03
131775449,Sell,1,Closed,EURUSD,0.08,1.0945,2024.10.10 16:00,1.09249,2024.10.10 17:27,16.08
131778498,Sell,1,Closed,EURUSD,0.08,1.09224,2024.10.10 18:00,1.09023,2024.10.10 20:06,16.08
131781618,Sell,1,Closed,EURUSD,0.08,1.09334,2024.10.11 03:00,1.09235,2024.10.14 02:39,7.92
131784098,Sell,1,Closed,EURUSD,0.1,1.09516,2024.10.11 11:40,1.09235,2024.10.14 02:39,28.1
131790915,Unknown,6,Closed,,0.01,0,2024.10.14 02:39,0,2024.10.14 02:39,-0.04
131791818,Sell,1,Closed,EURUSD,0.08,1.09231,2024.10.14 05:00,1.09031,2024.10.14 19:16,16
131798473,Unknown,6,Closed,,0.01,0,2024.10.14 19:16,0,2024.10.14 19:16,0.05
131798640,Sell,1,Closed,EURUSD,0.08,1.09015,2024.10.14 20:00,1.08815,2024.10.16 09:02,16
131816772,Unknown,6,Closed,,0.01,0,2024.10.16 09:02,0,2024.10.16 09:02,0.03
131817723,Sell,1,Closed,EURUSD,0.08,1.08772,2024.10.16 10:00,1.08667,2024.10.16 18:48,8.4
131818764,Sell,1,Closed,EURUSD,0.1,1.08956,2024.10.16 12:30,1.08667,2024.10.16 18:48,28.9
131822592,Unknown,6,Closed,,0.01,0,2024.10.16 17:18,0,2024.10.16 17:18,8155.38
131824168,Unknown,6,Closed,,0.01,0,2024.10.16 18:48,0,2024.10.16 18:48,0.03
131824246,Sell,1,Closed,EURUSD,0.08,1.08725,2024.10.16 19:00,1.08525,2024.10.17 06:32,16
131829671,Unknown,6,Closed,,0.01,0,2024.10.17 06:32,0,2024.10.17 06:32,-0.01
131830017,Sell,1,Closed,EURUSD,0.08,1.08532,2024.10.17 08:00,1.08331,2024.10.17 16:08,16.08
131838589,Sell,1,Closed,EURUSD,0.08,1.0826,2024.10.17 21:00,1.08157,2024.10.21 20:17,8.24
131841557,Sell,1,Closed,EURUSD,0.1,1.08434,2024.10.18 09:00,1.08157,2024.10.21 20:17,27.7
131856405,Unknown,6,Closed,,0.01,0,2024.10.21 20:17,0,2024.10.21 20:17,-0.01
131856452,Unknown,6,Closed,,0.01,0,2024.10.21 20:18,0,2024.10.21 20:18,-0.03
131857159,Sell,1,Closed,EURUSD,0.08,1.08116,2024.10.21 22:00,1.08008,2024.10.22 21:56,8.64
131861441,Sell,1,Closed,EURUSD,0.1,1.08281,2024.10.22 09:55,1.08008,2024.10.22 21:56,27.3
131868259,Unknown,6,Closed,,0.01,0,2024.10.22 21:56,0,2024.10.22 21:56,0.04
131868306,Unknown,6,Closed,,0.01,0,2024.10.22 21:56,0,2024.10.22 21:56,0.01
131868342,Sell,1,Closed,EURUSD,0.08,1.07997,2024.10.22 22:00,1.07795,2024.10.23 11:18,16.16
131873977,Unknown,6,Closed,,0.01,0,2024.10.23 11:18,0,2024.10.23 11:18,0.01
131874223,Sell,1,Closed,EURUSD,0.08,1.07883,2024.10.23 12:00,1.07683,2024.10.23 14:50,16
131875432,Unknown,6,Closed,,0.01,0,2024.10.23 14:50,0,2024.10.23 14:50,0.01
